7.211996, 79.01918
7.144315, 79.1383
7.070283, 79.26867
6.993876, 79.40318
6.926442, 79.52197
6.847471, 79.66097
6.770128, 79.79721
6.701427, 79.91828
6.627089, 80.04933
6.544915, 80.19418
6.470868, 80.32475
6.400982, 80.44804
6.325884, 80.5805
6.251975, 80.71091
6.184269, 80.83043
6.109646, 80.96218
6.034537, 81.0948
5.969013, 81.2106
5.895037, 81.34133
5.81948, 81.47495
5.750766, 81.59647
5.67778, 81.72559
5.601079, 81.86131
5.53879, 81.97161
5.46522, 82.10192
5.390985, 82.23351
5.32213, 82.35564
5.251119, 82.48165
5.176018, 82.61506
5.110268, 82.73195
5.037363, 82.86164
4.963716, 82.99283
4.899222, 83.10789
4.825477, 83.23972
4.750018, 83.3752
4.729583, 83.41202
4.701258, 83.43797
4.591632, 83.53811
4.489652, 83.63128
4.383822, 83.72797
4.271619, 83.8305
4.164698, 83.92822
4.052229, 84.031
3.932877, 84.14006
3.823176, 84.24031
3.692635, 84.35944
3.584341, 84.45831
3.4604, 84.57153
3.348085, 84.67419
3.221403, 84.78995
3.083277, 84.91612
2.975695, 85.01443
2.853314, 85.12624
2.714458, 85.25294
2.59492, 85.36206
2.474297, 85.47226
2.337704, 85.59714
2.212961, 85.71124
2.093877, 85.82016
1.964174, 85.93875
1.830664, 86.06084
1.713407, 86.16811
1.590752, 86.28033
1.455759, 86.40378
1.345043, 86.50504
1.218384, 86.62079
1.07935, 86.7479
0.9599028, 86.85716
0.8478454, 86.95964
0.7199742, 87.07661
0.5935637, 87.19226
0.4744329, 87.30125
0.344097, 87.42048
0.2187752, 87.53518
0.1064568, 87.638
-0.02292648, 87.75644
-0.1568961, 87.8791
-0.2710642, 87.98363
-0.3973483, 88.09917
-0.5332471, 88.22349
-0.6526138, 88.33277
-0.7738462, 88.44381
-0.9035439, 88.56256
-1.026353, 88.67506
-1.141182, 88.78026
-1.272768, 88.90079
-1.402536, 89.0197
-1.518468, 89.12593
-1.650715, 89.24704
-1.776006, 89.3618
-1.882491, 89.45936
-2.006277, 89.57275
-2.130367, 89.68639
-2.23805, 89.78493
-2.367095, 89.90313
-2.495904, 90.02113
-2.611588, 90.12714
-2.737402, 90.24243
-2.863634, 90.35818
-2.980412, 90.46532
-3.105587, 90.58012
-3.231302, 90.69544
-3.343596, 90.79846
-3.473548, 90.91764
-3.602366, 91.03584
-3.719431, 91.14328
-3.850554, 91.2636
-3.98177, 91.38402
-4.093689, 91.48675
-4.215636, 91.59866
-4.339, 91.71191
-4.455961, 91.81931
-4.582851, 91.9358
-4.719166, 92.06091
-4.835057, 92.1673
-4.963495, 92.28519
-5.103973, 92.4141
-5.226097, 92.52623
-5.338006, 92.62903
-5.46269, 92.74358
-5.585623, 92.85653
-5.700548, 92.96217
-5.829119, 93.08038
-5.949833, 93.19138
-6.066018, 93.29821
-6.19376, 93.41568
-6.32093, 93.53269
-6.439608, 93.64189
-6.569253, 93.76116
-6.695282, 93.87713
-6.810237, 93.98294
-6.937012, 94.09963
-7.060797, 94.21364
-7.112231, 94.26099
-7.112231, 94.26099
-7.112231, 94.26099
-7.112231, 94.26099
-7.11223, 94.26099
-7.11223, 94.26099
-7.11223, 94.26098
-7.112228, 94.26098
-7.112226, 94.26098
-7.112228, 94.26098
-7.112233, 94.26098
-7.112235, 94.26094
-7.112237, 94.26094
-7.11224, 94.26093
-7.112241, 94.26093
-7.112242, 94.26092
-7.112244, 94.26093
-7.112245, 94.26093
-7.112244, 94.26093
